"REF_DATE","GEO","DGUID","Fertilizer product type","Period","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022/2023","Alberta","2016A000248","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471493","9.8.4","141","","","","0"
"2022/2023","Alberta","2016A000248","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471170","9.9.1","56","","","","0"
"2022/2023","Alberta","2016A000248","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471278","9.9.2","89","","","","0"
"2022/2023","Alberta","2016A000248","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471386","9.9.3","142","","","","0"
"2022/2023","Alberta","2016A000248","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471494","9.9.4","183","","","","0"
"2022/2023","British Columbia","2016A000259","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471171","10.1.1","0","","","","0"
"2022/2023","British Columbia","2016A000259","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471279","10.1.2","3","","","","0"
"2022/2023","British Columbia","2016A000259","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471387","10.1.3","3","","","","0"
"2022/2023","British Columbia","2016A000259","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471495","10.1.4","3","","","","0"
"2022/2023","British Columbia","2016A000259","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471172","10.2.1","9","","","","0"
"2022/2023","British Columbia","2016A000259","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471280","10.2.2","17","","","","0"
"2022/2023","British Columbia","2016A000259","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471388","10.2.3","28","","","","0"
"2022/2023","British Columbia","2016A000259","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471496","10.2.4","45","","","","0"
"2022/2023","British Columbia","2016A000259","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471173","10.3.1","1","","","","0"
"2022/2023","British Columbia","2016A000259","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471281","10.3.2","1","","","","0"
"2022/2023","British Columbia","2016A000259","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471389","10.3.3","1","","","","0"
"2022/2023","British Columbia","2016A000259","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471497","10.3.4","3","","","","0"
"2022/2023","British Columbia","2016A000259","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471174","10.4.1","","x","","","0"
"2022/2023","British Columbia","2016A000259","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471282","10.4.2","","x","","","0"
"2022/2023","British Columbia","2016A000259","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471390","10.4.3","","x","","","0"
"2022/2023","British Columbia","2016A000259","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471498","10.4.4","","x","","","0"
"2022/2023","British Columbia","2016A000259","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471175","10.5.1","","x","","","0"
"2022/2023","British Columbia","2016A000259","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471283","10.5.2","","x","","","0"
"2022/2023","British Columbia","2016A000259","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471391","10.5.3","","x","","","0"
"2022/2023","British Columbia","2016A000259","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471499","10.5.4","","x","","","0"
"2022/2023","British Columbia","2016A000259","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471176","10.6.1","2","","","","0"
"2022/2023","British Columbia","2016A000259","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471284","10.6.2","3","","","","0"
"2022/2023","British Columbia","2016A000259","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471392","10.6.3","8","","","","0"
"2022/2023","British Columbia","2016A000259","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471500","10.6.4","15","","","","0"
"2022/2023","British Columbia","2016A000259","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471177","10.7.1","0","","","","0"
"2022/2023","British Columbia","2016A000259","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471285","10.7.2","0","","","","0"
"2022/2023","British Columbia","2016A000259","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471393","10.7.3","0","","","","0"
"2022/2023","British Columbia","2016A000259","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471501","10.7.4","0","","","","0"
"2022/2023","British Columbia","2016A000259","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471178","10.8.1","1","","","","0"
"2022/2023","British Columbia","2016A000259","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471286","10.8.2","1","","","","0"
"2022/2023","British Columbia","2016A000259","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471394","10.8.3","4","","","","0"
"2022/2023","British Columbia","2016A000259","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471502","10.8.4","7","","","","0"
"2022/2023","British Columbia","2016A000259","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471179","10.9.1","1","","","","0"
"2022/2023","British Columbia","2016A000259","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471287","10.9.2","1","","","","0"
"2022/2023","British Columbia","2016A000259","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471395","10.9.3","1","","","","0"
"2022/2023","British Columbia","2016A000259","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471503","10.9.4","6","","","","0"
"2022/2023","United States","","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471180","11.1.1","230","","","","0"
"2022/2023","United States","","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471288","11.1.2","382","","","","0"
"2022/2023","United States","","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471396","11.1.3","588","","","","0"
"2022/2023","United States","","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471504","11.1.4","816","","","","0"
"2022/2023","United States","","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471181","11.2.1","82","","","","0"
"2022/2023","United States","","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471289","11.2.2","124","","","","0"
"2022/2023","United States","","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471397","11.2.3","225","","","","0"
"2022/2023","United States","","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471505","11.2.4","375","","","","0"
"2022/2023","United States","","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471182","11.3.1","","x","","","0"
"2022/2023","United States","","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471290","11.3.2","","x","","","0"
"2022/2023","United States","","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471398","11.3.3","","x","","","0"
"2022/2023","United States","","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471506","11.3.4","568","","","","0"
"2022/2023","United States","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471183","11.4.1","","x","","","0"
"2022/2023","United States","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471291","11.4.2","","x","","","0"
"2022/2023","United States","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471399","11.4.3","","x","","","0"
"2022/2023","United States","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471507","11.4.4","","x","","","0"
"2022/2023","United States","","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471184","11.5.1","","x","","","0"
"2022/2023","United States","","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471292","11.5.2","","x","","","0"
"2022/2023","United States","","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471400","11.5.3","","x","","","0"
"2022/2023","United States","","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471508","11.5.4","","x","","","0"
"2022/2023","United States","","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471185","11.6.1","0","","","","0"
"2022/2023","United States","","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471293","11.6.2","0","","","","0"
"2022/2023","United States","","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471401","11.6.3","0","","","","0"
"2022/2023","United States","","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471509","11.6.4","0","","","","0"
"2022/2023","United States","","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471186","11.7.1","0","","","","0"
"2022/2023","United States","","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471294","11.7.2","0","","","","0"
"2022/2023","United States","","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471402","11.7.3","0","","","","0"
"2022/2023","United States","","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471510","11.7.4","0","","","","0"
"2022/2023","United States","","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471187","11.8.1","1060","","","","0"
"2022/2023","United States","","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471295","11.8.2","2464","","","","0"
"2022/2023","United States","","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471403","11.8.3","3916","","","","0"
"2022/2023","United States","","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471511","11.8.4","5773","","","","0"
"2022/2023","United States","","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471188","11.9.1","17","","","","0"
"2022/2023","United States","","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471296","11.9.2","35","","","","0"
"2022/2023","United States","","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471404","11.9.3","46","","","","0"
"2022/2023","United States","","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471512","11.9.4","121","","","","0"
"2022/2023","Other countries","","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471189","12.1.1","0","","","","0"
"2022/2023","Other countries","","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471297","12.1.2","0","","","","0"
"2022/2023","Other countries","","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471405","12.1.3","0","","","","0"
"2022/2023","Other countries","","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471513","12.1.4","0","","","","0"
"2022/2023","Other countries","","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471190","12.2.1","0","","","","0"
"2022/2023","Other countries","","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471298","12.2.2","0","","","","0"
"2022/2023","Other countries","","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471406","12.2.3","0","","","","0"
"2022/2023","Other countries","","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471514","12.2.4","0","","","","0"
"2022/2023","Other countries","","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471191","12.3.1","0","","","","0"
"2022/2023","Other countries","","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471299","12.3.2","0","","","","0"
"2022/2023","Other countries","","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471407","12.3.3","0","","","","0"
"2022/2023","Other countries","","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471515","12.3.4","0","","","","0"
"2022/2023","Other countries","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471192","12.4.1","0","","","","0"
"2022/2023","Other countries","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471300","12.4.2","0","","","","0"
"2022/2023","Other countries","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471408","12.4.3","0","","","","0"
"2022/2023","Other countries","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471516","12.4.4","0","","","","0"
"2022/2023","Other countries","","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471193","12.5.1","0","","","","0"
"2022/2023","Other countries","","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471301","12.5.2","21","","","","0"
"2022/2023","Other countries","","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471409","12.5.3","21","","","","0"
"2022/2023","Other countries","","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471517","12.5.4","21","","","","0"
"2022/2023","Other countries","","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471194","12.6.1","0","","","","0"
"2022/2023","Other countries","","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471302","12.6.2","0","","","","0"
"2022/2023","Other countries","","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471410","12.6.3","0","","","","0"
"2022/2023","Other countries","","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471518","12.6.4","0","","","","0"
"2022/2023","Other countries","","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471195","12.7.1","0","","","","0"
"2022/2023","Other countries","","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471303","12.7.2","0","","","","0"
"2022/2023","Other countries","","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471411","12.7.3","0","","","","0"
"2022/2023","Other countries","","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471519","12.7.4","0","","","","0"
"2022/2023","Other countries","","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471196","12.8.1","4522","","","","0"
"2022/2023","Other countries","","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471304","12.8.2","7582","","","","0"
"2022/2023","Other countries","","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471412","12.8.3","10855","","","","0"
"2022/2023","Other countries","","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471520","12.8.4","14489","","","","0"
"2022/2023","Other countries","","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471197","12.9.1","0","","","","0"
"2022/2023","Other countries","","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471305","12.9.2","0","","","","0"
"2022/2023","Other countries","","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471413","12.9.3","0","","","","0"
"2022/2023","Other countries","","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471521","12.9.4","","x","","","0"
"2023/2024","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471090","1.1.1","68","","","","0"
"2023/2024","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471198","1.1.2","242","","","","0"
"2023/2024","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471306","1.1.3","300","","","","0"
"2023/2024","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471414","1.1.4","526","","","","0"
"2023/2024","Canada","2016A000011124","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471091","1.2.1","841","","","","0"
"2023/2024","Canada","2016A000011124","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471199","1.2.2","1851","","","","0"
"2023/2024","Canada","2016A000011124","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471307","1.2.3","2717","","","","0"
"2023/2024","Canada","2016A000011124","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471415","1.2.4","3906","","","","0"
"2023/2024","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471092","1.3.1","329","","","","0"
"2023/2024","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471200","1.3.2","696","","","","0"
"2023/2024","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471308","1.3.3","1017","","","","0"
"2023/2024","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471416","1.3.4","1568","","","","0"
"2023/2024","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471093","1.4.1","","x","","","0"
"2023/2024","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471201","1.4.2","","x","","","0"
"2023/2024","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471309","1.4.3","","x","","","0"
"2023/2024","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471417","1.4.4","","x","","","0"
"2023/2024","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471094","1.5.1","199","","","","0"
"2023/2024","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471202","1.5.2","476","","","","0"
"2023/2024","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471310","1.5.3","623","","","","0"
"2023/2024","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471418","1.5.4","937","","","","0"
"2023/2024","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471095","1.6.1","327","","","","0"
"2023/2024","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471203","1.6.2","740","","","","0"
"2023/2024","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471311","1.6.3","1084","","","","0"
"2023/2024","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471419","1.6.4","1513","","","","0"
"2023/2024","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471096","1.7.1","5","","","","0"
"2023/2024","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471204","1.7.2","55","","","","0"
"2023/2024","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471312","1.7.3","69","","","","0"
"2023/2024","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471420","1.7.4","103","","","","0"
"2023/2024","Canada","2016A000011124","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471097","1.8.1","307","","","","0"
"2023/2024","Canada","2016A000011124","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471205","1.8.2","612","","","","0"
"2023/2024","Canada","2016A000011124","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471313","1.8.3","855","","","","0"
"2023/2024","Canada","2016A000011124","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471421","1.8.4","1282","","","","0"
"2023/2024","Canada","2016A000011124","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471098","1.9.1","205","","","","0"
"2023/2024","Canada","2016A000011124","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471206","1.9.2","605","","","","0"
"2023/2024","Canada","2016A000011124","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471314","1.9.3","911","","","","0"
"2023/2024","Canada","2016A000011124","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471422","1.9.4","1318","","","","0"
"2023/2024","Eastern provinces","","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471099","2.1.1","3","","","","0"
"2023/2024","Eastern provinces","","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471207","2.1.2","14","","","","0"
"2023/2024","Eastern provinces","","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471315","2.1.3","19","","","","0"
"2023/2024","Eastern provinces","","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471423","2.1.4","47","","","","0"
"2023/2024","Eastern provinces","","Urea 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471100","2.2.1","56","","","","0"
"2023/2024","Eastern provinces","","Urea 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471208","2.2.2","146","","","","0"
"2023/2024","Eastern provinces","","Urea 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471316","2.2.3","196","","","","0"
"2023/2024","Eastern provinces","","Urea 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471424","2.2.4","419","","","","0"
"2023/2024","Eastern provinces","","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471101","2.3.1","104","","","","0"
"2023/2024","Eastern provinces","","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471209","2.3.2","229","","","","0"
"2023/2024","Eastern provinces","","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471317","2.3.3","341","","","","0"
"2023/2024","Eastern provinces","","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471425","2.3.4","597","","","","0"
"2023/2024","Eastern provinces","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471102","2.4.1","","x","","","0"
"2023/2024","Eastern provinces","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471210","2.4.2","11","","","","0"
"2023/2024","Eastern provinces","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471318","2.4.3","22","","","","0"
"2023/2024","Eastern provinces","","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471426","2.4.4","","x","","","0"
"2023/2024","Eastern provinces","","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471103","2.5.1","28","","","","0"
"2023/2024","Eastern provinces","","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471211","2.5.2","67","","","","0"
"2023/2024","Eastern provinces","","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471319","2.5.3","81","","","","0"
"2023/2024","Eastern provinces","","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471427","2.5.4","140","","","","0"
"2023/2024","Eastern provinces","","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471104","2.6.1","91","","","","0"
"2023/2024","Eastern provinces","","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471212","2.6.2","147","","","","0"
"2023/2024","Eastern provinces","","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471320","2.6.3","168","","","","0"
"2023/2024","Eastern provinces","","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471428","2.6.4","248","","","","0"
"2023/2024","Eastern provinces","","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471105","2.7.1","5","","","","0"
"2023/2024","Eastern provinces","","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471213","2.7.2","55","","","","0"
"2023/2024","Eastern provinces","","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471321","2.7.3","69","","","","0"
"2023/2024","Eastern provinces","","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471429","2.7.4","103","","","","0"
"2023/2024","Eastern provinces","","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471106","2.8.1","216","","","","0"
"2023/2024","Eastern provinces","","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471214","2.8.2","415","","","","0"
"2023/2024","Eastern provinces","","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471322","2.8.3","552","","","","0"
"2023/2024","Eastern provinces","","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471430","2.8.4","844","","","","0"
"2023/2024","Eastern provinces","","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471107","2.9.1","58","","","","0"
"2023/2024","Eastern provinces","","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471215","2.9.2","182","","","","0"
"2023/2024","Eastern provinces","","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471323","2.9.3","225","","","","0"
"2023/2024","Eastern provinces","","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471431","2.9.4","385","","","","0"
"2023/2024","Atlantic provinces","2016A00011","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471108","3.1.1","0","","","","0"
"2023/2024","Atlantic provinces","2016A00011","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471216","3.1.2","0","","","","0"
