"REF_DATE","GEO","DGUID","Fertilizer product type","Period","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020/2021","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471068","1.6.2","","x","","","0"
"2020/2021","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471077","1.6.3","","x","","","0"
"2020/2021","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471086","1.6.4","","x","","","0"
"2020/2021","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471060","1.7.1","0","","","","0"
"2020/2021","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471069","1.7.2","0","","","","0"
"2020/2021","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471078","1.7.3","0","","","","0"
"2020/2021","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471087","1.7.4","0","","","","0"
"2020/2021","Canada","2016A000011124","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471061","1.8.1","5972","","","","0"
"2020/2021","Canada","2016A000011124","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471070","1.8.2","11129","","","","0"
"2020/2021","Canada","2016A000011124","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471079","1.8.3","17255","","","","0"
"2020/2021","Canada","2016A000011124","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471088","1.8.4","23156","","","","0"
"2020/2021","Canada","2016A000011124","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471062","1.9.1","35","","","","0"
"2020/2021","Canada","2016A000011124","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471071","1.9.2","90","","","","0"
"2020/2021","Canada","2016A000011124","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471080","1.9.3","145","","","","0"
"2020/2021","Canada","2016A000011124","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471089","1.9.4","280","","","","0"
"2020/2021","Canada","2016A000011124","Urea (net) 46-0-0","July to September","Metric tonnes","214","thousands","3","v1086224240","1.10.1","928","","","","0"
"2020/2021","Canada","2016A000011124","Urea (net) 46-0-0","July to December","Metric tonnes","214","thousands","3","v1139398591","1.10.2","1847","","","","0"
"2020/2021","Canada","2016A000011124","Urea (net) 46-0-0","July to March","Metric tonnes","214","thousands","3","v1206446031","1.10.3","2724","","","","0"
"2020/2021","Canada","2016A000011124","Urea (net) 46-0-0","July to June","Metric tonnes","214","thousands","3","v1206446030","1.10.4","3623","","","","0"
"2021/2022","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471054","1.1.1","992","","","","0"
"2021/2022","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471063","1.1.2","2092","","","","0"
"2021/2022","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471072","1.1.3","3150","","","","0"
"2021/2022","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471081","1.1.4","4287","","","","0"
"2021/2022","Canada","2016A000011124","Urea (gross) 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471055","1.2.1","969","","","","0"
"2021/2022","Canada","2016A000011124","Urea (gross) 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471064","1.2.2","2219","","","","0"
"2021/2022","Canada","2016A000011124","Urea (gross) 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471073","1.2.3","3198","","","","0"
"2021/2022","Canada","2016A000011124","Urea (gross) 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471082","1.2.4","4217","","","","0"
"2021/2022","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471056","1.3.1","269","","","","0"
"2021/2022","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471065","1.3.2","618","","","","0"
"2021/2022","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471074","1.3.3","980","","","","0"
"2021/2022","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471083","1.3.4","1337","","","","0"
"2021/2022","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471057","1.4.1","94","","","","0"
"2021/2022","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471066","1.4.2","271","","","","0"
"2021/2022","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471075","1.4.3","411","","","","0"
"2021/2022","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471084","1.4.4","576","","","","0"
"2021/2022","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471058","1.5.1","286","","","","0"
"2021/2022","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471067","1.5.2","640","","","","0"
"2021/2022","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471076","1.5.3","990","","","","0"
"2021/2022","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471085","1.5.4","1302","","","","0"
"2021/2022","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471059","1.6.1","0","","","","0"
"2021/2022","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471068","1.6.2","0","","","","0"
"2021/2022","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471077","1.6.3","0","","","","0"
"2021/2022","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471086","1.6.4","0","","","","0"
"2021/2022","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471060","1.7.1","0","","","","0"
"2021/2022","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471069","1.7.2","0","","","","0"
"2021/2022","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471078","1.7.3","0","","","","0"
"2021/2022","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471087","1.7.4","0","","","","0"
"2021/2022","Canada","2016A000011124","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471061","1.8.1","5678","","","","0"
"2021/2022","Canada","2016A000011124","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471070","1.8.2","11853","","","","0"
"2021/2022","Canada","2016A000011124","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471079","1.8.3","17998","","","","0"
"2021/2022","Canada","2016A000011124","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471088","1.8.4","24432","","","","0"
"2021/2022","Canada","2016A000011124","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471062","1.9.1","38","","","","0"
"2021/2022","Canada","2016A000011124","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471071","1.9.2","107","","","","0"
"2021/2022","Canada","2016A000011124","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471080","1.9.3","167","","","","0"
"2021/2022","Canada","2016A000011124","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471089","1.9.4","304","","","","0"
"2021/2022","Canada","2016A000011124","Urea (net) 46-0-0","July to September","Metric tonnes","214","thousands","3","v1086224240","1.10.1","824","","","","0"
"2021/2022","Canada","2016A000011124","Urea (net) 46-0-0","July to December","Metric tonnes","214","thousands","3","v1139398591","1.10.2","1736","","","","0"
"2021/2022","Canada","2016A000011124","Urea (net) 46-0-0","July to March","Metric tonnes","214","thousands","3","v1206446031","1.10.3","2572","","","","0"
"2021/2022","Canada","2016A000011124","Urea (net) 46-0-0","July to June","Metric tonnes","214","thousands","3","v1206446030","1.10.4","3412","","","","0"
"2022/2023","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471054","1.1.1","941","","","","0"
"2022/2023","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471063","1.1.2","1952","","","","0"
"2022/2023","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471072","1.1.3","3074","","","","0"
"2022/2023","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471081","1.1.4","4094","","","","0"
"2022/2023","Canada","2016A000011124","Urea (gross) 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471055","1.2.1","790","","","","0"
"2022/2023","Canada","2016A000011124","Urea (gross) 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471064","1.2.2","1716","","","","0"
"2022/2023","Canada","2016A000011124","Urea (gross) 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471073","1.2.3","2867","","","","0"
"2022/2023","Canada","2016A000011124","Urea (gross) 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471082","1.2.4","3844","","","","0"
"2022/2023","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471056","1.3.1","345","","","","0"
"2022/2023","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471065","1.3.2","697","","","","0"
"2022/2023","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471074","1.3.3","1101","","","","0"
"2022/2023","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471083","1.3.4","1372","","","","0"
"2022/2023","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471057","1.4.1","166","","","","0"
"2022/2023","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471066","1.4.2","333","","","","0"
"2022/2023","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471075","1.4.3","503","","","","0"
"2022/2023","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471084","1.4.4","569","","","","0"
"2022/2023","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471058","1.5.1","283","","","","0"
"2022/2023","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471067","1.5.2","556","","","","0"
"2022/2023","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471076","1.5.3","856","","","","0"
"2022/2023","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471085","1.5.4","1134","","","","0"
"2022/2023","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471059","1.6.1","0","","","","0"
"2022/2023","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471068","1.6.2","0","","","","0"
"2022/2023","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471077","1.6.3","0","","","","0"
"2022/2023","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471086","1.6.4","0","","","","0"
"2022/2023","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471060","1.7.1","0","","","","0"
"2022/2023","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471069","1.7.2","0","","","","0"
"2022/2023","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471078","1.7.3","0","","","","0"
"2022/2023","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471087","1.7.4","0","","","","0"
"2022/2023","Canada","2016A000011124","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471061","1.8.1","5414","","","","0"
"2022/2023","Canada","2016A000011124","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471070","1.8.2","10858","","","","0"
"2022/2023","Canada","2016A000011124","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471079","1.8.3","16270","","","","0"
"2022/2023","Canada","2016A000011124","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471088","1.8.4","21970","","","","0"
"2022/2023","Canada","2016A000011124","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471062","1.9.1","28","","","","0"
"2022/2023","Canada","2016A000011124","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471071","1.9.2","80","","","","0"
"2022/2023","Canada","2016A000011124","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471080","1.9.3","104","","","","0"
"2022/2023","Canada","2016A000011124","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471089","1.9.4","236","","","","0"
"2022/2023","Canada","2016A000011124","Urea (net) 46-0-0","July to September","Metric tonnes","214","thousands","3","v1086224240","1.10.1","630","","","","0"
"2022/2023","Canada","2016A000011124","Urea (net) 46-0-0","July to December","Metric tonnes","214","thousands","3","v1139398591","1.10.2","1389","","","","0"
"2022/2023","Canada","2016A000011124","Urea (net) 46-0-0","July to March","Metric tonnes","214","thousands","3","v1206446031","1.10.3","2336","","","","0"
"2022/2023","Canada","2016A000011124","Urea (net) 46-0-0","July to June","Metric tonnes","214","thousands","3","v1206446030","1.10.4","3231","","","","0"
"2023/2024","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471054","1.1.1","1065","","","","0"
"2023/2024","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471063","1.1.2","2233","","","","0"
"2023/2024","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471072","1.1.3","3463","","","","0"
"2023/2024","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471081","1.1.4","4533","","","","0"
"2023/2024","Canada","2016A000011124","Urea (gross) 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471055","1.2.1","1048","","","","0"
"2023/2024","Canada","2016A000011124","Urea (gross) 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471064","1.2.2","2213","","","","0"
"2023/2024","Canada","2016A000011124","Urea (gross) 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471073","1.2.3","3326","","","","0"
"2023/2024","Canada","2016A000011124","Urea (gross) 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471082","1.2.4","4444","","","","0"
"2023/2024","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471056","1.3.1","377","","","","0"
"2023/2024","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471065","1.3.2","793","","","","0"
"2023/2024","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471074","1.3.3","1207","","","","0"
"2023/2024","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471083","1.3.4","1598","","","","0"
"2023/2024","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471057","1.4.1","","x","","","0"
"2023/2024","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471066","1.4.2","313","","","","0"
"2023/2024","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471075","1.4.3","486","","","","0"
"2023/2024","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471084","1.4.4","644","","","","0"
"2023/2024","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471058","1.5.1","316","","","","0"
"2023/2024","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471067","1.5.2","643","","","","0"
"2023/2024","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471076","1.5.3","971","","","","0"
"2023/2024","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471085","1.5.4","1323","","","","0"
"2023/2024","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471059","1.6.1","0","","","","0"
"2023/2024","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471068","1.6.2","0","","","","0"
"2023/2024","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471077","1.6.3","0","","","","0"
"2023/2024","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471086","1.6.4","0","","","","0"
"2023/2024","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471060","1.7.1","0","","","","0"
"2023/2024","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471069","1.7.2","0","","","","0"
"2023/2024","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471078","1.7.3","0","","","","0"
"2023/2024","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471087","1.7.4","0","","","","0"
"2023/2024","Canada","2016A000011124","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471061","1.8.1","5714","","","","0"
"2023/2024","Canada","2016A000011124","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471070","1.8.2","12092","","","","0"
"2023/2024","Canada","2016A000011124","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471079","1.8.3","18516","","","","0"
"2023/2024","Canada","2016A000011124","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471088","1.8.4","24737","","","","0"
"2023/2024","Canada","2016A000011124","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471062","1.9.1","44","","","","0"
"2023/2024","Canada","2016A000011124","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471071","1.9.2","93","","","","0"
"2023/2024","Canada","2016A000011124","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471080","1.9.3","138","","","","0"
"2023/2024","Canada","2016A000011124","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471089","1.9.4","284","","","","0"
"2023/2024","Canada","2016A000011124","Urea (net) 46-0-0","July to September","Metric tonnes","214","thousands","3","v1086224240","1.10.1","859","","","","0"
"2023/2024","Canada","2016A000011124","Urea (net) 46-0-0","July to December","Metric tonnes","214","thousands","3","v1139398591","1.10.2","1715","","","","0"
"2023/2024","Canada","2016A000011124","Urea (net) 46-0-0","July to March","Metric tonnes","214","thousands","3","v1206446031","1.10.3","2614","","","","0"
"2023/2024","Canada","2016A000011124","Urea (net) 46-0-0","July to June","Metric tonnes","214","thousands","3","v1206446030","1.10.4","3520","","","","0"
"2024/2025","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471054","1.1.1","952","","","","0"
"2024/2025","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471063","1.1.2","2055","","","","0"
"2024/2025","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471072","1.1.3","3193","","","","0"
"2024/2025","Canada","2016A000011124","Ammonia (NH3) 82-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471081","1.1.4","4278","","","","0"
"2024/2025","Canada","2016A000011124","Urea (gross) 46-0-0","July to September","Metric tonnes","214","thousands","3","v52471055","1.2.1","966","","","","0"
"2024/2025","Canada","2016A000011124","Urea (gross) 46-0-0","July to December","Metric tonnes","214","thousands","3","v52471064","1.2.2","2086","","","","0"
"2024/2025","Canada","2016A000011124","Urea (gross) 46-0-0","July to March","Metric tonnes","214","thousands","3","v52471073","1.2.3","3166","","","","0"
"2024/2025","Canada","2016A000011124","Urea (gross) 46-0-0","July to June","Metric tonnes","214","thousands","3","v52471082","1.2.4","4222","","","","0"
"2024/2025","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471056","1.3.1","360","","","","0"
"2024/2025","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471065","1.3.2","743","","","","0"
"2024/2025","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471074","1.3.3","1147","","","","0"
"2024/2025","Canada","2016A000011124","Urea ammonium nitrate (UAN) 28-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471083","1.3.4","1566","","","","0"
"2024/2025","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to September","Metric tonnes","214","thousands","3","v52471057","1.4.1","151","","","","0"
"2024/2025","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to December","Metric tonnes","214","thousands","3","v52471066","1.4.2","308","","","","0"
"2024/2025","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to March","Metric tonnes","214","thousands","3","v52471075","1.4.3","475","","","","0"
"2024/2025","Canada","2016A000011124","Ammonium nitrate/calcium ammonium nitrate (AN/CAN) 34-0-0-0","July to June","Metric tonnes","214","thousands","3","v52471084","1.4.4","637","","","","0"
"2024/2025","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to September","Metric tonnes","214","thousands","3","v52471058","1.5.1","260","","","","0"
"2024/2025","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to December","Metric tonnes","214","thousands","3","v52471067","1.5.2","578","","","","0"
"2024/2025","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to March","Metric tonnes","214","thousands","3","v52471076","1.5.3","932","","","","0"
"2024/2025","Canada","2016A000011124","Ammonium sulphate (AS) 20-0-0-24","July to June","Metric tonnes","214","thousands","3","v52471085","1.5.4","1256","","","","0"
"2024/2025","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to September","Metric tonnes","214","thousands","3","v52471059","1.6.1","0","","","","0"
"2024/2025","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to December","Metric tonnes","214","thousands","3","v52471068","1.6.2","0","","","","0"
"2024/2025","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to March","Metric tonnes","214","thousands","3","v52471077","1.6.3","0","","","","0"
"2024/2025","Canada","2016A000011124","Monoammonium phosphate (MAP) 11-52-0","July to June","Metric tonnes","214","thousands","3","v52471086","1.6.4","0","","","","0"
"2024/2025","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to September","Metric tonnes","214","thousands","3","v52471060","1.7.1","0","","","","0"
"2024/2025","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to December","Metric tonnes","214","thousands","3","v52471069","1.7.2","0","","","","0"
"2024/2025","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to March","Metric tonnes","214","thousands","3","v52471078","1.7.3","0","","","","0"
"2024/2025","Canada","2016A000011124","Diammonium phosphate (DAP) 18-46-0","July to June","Metric tonnes","214","thousands","3","v52471087","1.7.4","0","","","","0"
"2024/2025","Canada","2016A000011124","Potash 0-0-60-0","July to September","Metric tonnes","214","thousands","3","v52471061","1.8.1","6012","","","","0"
"2024/2025","Canada","2016A000011124","Potash 0-0-60-0","July to December","Metric tonnes","214","thousands","3","v52471070","1.8.2","12149","","","","0"
"2024/2025","Canada","2016A000011124","Potash 0-0-60-0","July to March","Metric tonnes","214","thousands","3","v52471079","1.8.3","18298","","","","0"
"2024/2025","Canada","2016A000011124","Potash 0-0-60-0","July to June","Metric tonnes","214","thousands","3","v52471088","1.8.4","24474","","","","0"
"2024/2025","Canada","2016A000011124","Other fertilizer products","July to September","Metric tonnes","214","thousands","3","v52471062","1.9.1","53","","","","0"
"2024/2025","Canada","2016A000011124","Other fertilizer products","July to December","Metric tonnes","214","thousands","3","v52471071","1.9.2","96","","","","0"
"2024/2025","Canada","2016A000011124","Other fertilizer products","July to March","Metric tonnes","214","thousands","3","v52471080","1.9.3","143","","","","0"
"2024/2025","Canada","2016A000011124","Other fertilizer products","July to June","Metric tonnes","214","thousands","3","v52471089","1.9.4","296","","","","0"
"2024/2025","Canada","2016A000011124","Urea (net) 46-0-0","July to September","Metric tonnes","214","thousands","3","v1086224240","1.10.1","799","","","","0"
"2024/2025","Canada","2016A000011124","Urea (net) 46-0-0","July to December","Metric tonnes","214","thousands","3","v1139398591","1.10.2","1653","","","","0"
"2024/2025","Canada","2016A000011124","Urea (net) 46-0-0","July to March","Metric tonnes","214","thousands","3","v1206446031","1.10.3","2544","","","","0"
"2024/2025","Canada","2016A000011124","Urea (net) 46-0-0","July to June","Metric tonnes","214","thousands","3","v1206446030","1.10.4","3425","","","","0"
